user_id,experiment_group,conversion,revenue,session_duration,device,country,age
user_01002,control,0,119.27,301.0,desktop,India,22
user_00210,control,0,126.87,358.6,mobile,India,61
user_03621,treatment,0,111.15,337.2,mobile,US,28
user_02092,treatment,0,89.86,271.3,tablet,India,56
user_01949,control,1,106.7,395.6,mobile,US,67
user_00911,control,0,131.79,224.0,desktop,UK,20
user_01719,control,0,125.2,339.2,mobile,US,24
user_02553,treatment,0,45.38,239.5,mobile,US,23
user_02985,treatment,0,104.38,265.3,desktop,UK,34
user_02164,treatment,0,61.19,238.9,desktop,India,50
user_00597,control,0,169.29,314.8,tablet,UK,21
user_01951,control,0,84.28,310.2,mobile,US,18
user_03765,treatment,0,46.48,166.0,desktop,India,39
user_00297,control,0,84.96,300.6,mobile,India,49
user_03717,treatment,0,117.15,189.8,tablet,US,21
user_00508,control,0,139.11,283.8,desktop,UK,50
user_02865,treatment,0,68.56,303.2,tablet,India,62
user_00008,control,0,134.93,352.0,tablet,UK,43
user_02253,treatment,0,69.31,208.6,mobile,US,26
user_03055,treatment,0,92.4,238.3,desktop,US,44
user_02030,treatment,0,63.65,168.9,tablet,UK,21
user_02149,treatment,0,20.41,215.5,desktop,India,27
user_02087,treatment,0,60.4,230.9,desktop,India,33
user_03118,treatment,0,55.17,265.0,tablet,US,53
user_02551,treatment,0,123.51,211.9,desktop,UK,49
user_03359,treatment,0,99.38,262.0,mobile,US,41
user_00178,control,1,161.89,261.0,tablet,India,26
user_03854,treatment,0,94.74,222.6,mobile,India,58
user_02779,treatment,0,41.69,221.6,mobile,US,20
user_00791,control,0,130.25,291.3,desktop,UK,29
user_01335,control,0,134.38,309.9,desktop,UK,57
user_00679,control,0,73.96,264.6,desktop,India,56
user_03454,treatment,1,127.24,194.9,desktop,India,58
user_03013,treatment,0,88.15,207.5,desktop,India,22
user_01437,control,0,97.77,284.8,tablet,US,31
user_00097,control,0,113.25,308.2,mobile,UK,34
user_00044,control,0,173.4,329.9,desktop,US,59
user_01815,control,0,94.3,333.3,tablet,US,64
user_01491,control,0,153.11,353.3,tablet,India,62
user_01229,control,0,122.8,288.4,tablet,UK,21
user_00760,control,0,102.56,292.6,tablet,India,47
user_03627,treatment,0,104.43,221.4,mobile,UK,33
user_02019,treatment,0,104.56,226.6,mobile,US,47
user_02750,treatment,0,62.48,207.4,tablet,US,38
user_03067,treatment,0,117.85,229.9,tablet,UK,28
user_00026,control,0,94.81,352.9,tablet,India,30
user_02303,treatment,1,72.33,111.1,tablet,UK,25
user_01611,control,0,99.77,290.9,desktop,US,53
user_00680,control,0,123.95,303.7,tablet,India,24
user_01843,control,0,96.36,354.0,tablet,UK,49
user_02645,treatment,0,101.14,254.3,tablet,US,44
user_01223,control,0,73.07,403.5,mobile,India,65
user_00782,control,0,74.22,311.5,mobile,India,54
user_03668,treatment,0,135.39,223.3,mobile,UK,41
user_03814,treatment,0,94.48,197.9,desktop,India,65
user_02339,treatment,0,113.44,240.2,desktop,UK,36
user_01357,control,0,113.04,324.6,mobile,US,62
user_01616,control,0,127.82,343.7,desktop,India,32
user_03128,treatment,0,105.63,247.8,tablet,UK,49
user_02383,treatment,0,88.96,199.0,tablet,US,33
user_02148,treatment,0,76.12,244.8,tablet,US,33
user_00884,control,0,127.98,257.4,desktop,US,66
user_00383,control,1,109.39,375.7,mobile,UK,63
user_02836,treatment,0,77.32,248.8,desktop,US,34
user_01338,control,0,87.82,279.0,desktop,UK,47
user_02753,treatment,0,92.13,237.2,mobile,US,61
user_00032,control,0,85.01,251.7,tablet,US,32
user_02182,treatment,0,86.39,190.4,desktop,India,23
user_02035,treatment,0,97.25,225.1,desktop,India,27
user_03608,treatment,0,75.85,210.9,desktop,US,26
user_00611,control,0,122.02,292.1,mobile,US,42
user_00571,control,0,93.4,286.1,desktop,US,39
user_00344,control,0,62.82,355.7,mobile,US,49
user_01886,control,1,132.4,330.4,mobile,UK,63
user_01651,control,0,79.06,275.6,mobile,UK,29
user_03039,treatment,0,101.67,206.6,tablet,India,21
user_02497,treatment,1,56.8,251.5,mobile,US,33
user_01048,control,0,85.72,307.6,mobile,US,67
user_03629,treatment,0,115.25,270.5,desktop,India,43
user_01072,control,0,108.25,318.4,desktop,India,36
user_01812,control,1,95.6,292.4,tablet,US,46
user_03487,treatment,0,75.38,221.8,desktop,UK,49
user_02536,treatment,1,77.44,323.2,desktop,UK,52
user_00966,control,1,147.34,359.6,tablet,US,33
user_00529,control,0,140.41,270.2,tablet,UK,50
user_00177,control,0,138.77,296.4,tablet,India,21
user_00423,control,0,119.53,297.2,tablet,US,47
user_03369,treatment,0,84.9,310.3,tablet,US,35
user_03242,treatment,0,111.9,254.1,desktop,UK,68
user_02020,treatment,0,120.1,187.7,tablet,US,40
user_00573,control,0,71.0,270.8,mobile,US,19
user_03538,treatment,0,70.56,201.3,tablet,US,65
user_00289,control,0,115.44,271.1,mobile,US,27
user_02659,treatment,0,76.66,182.4,mobile,US,34
user_02922,treatment,0,87.4,231.3,mobile,US,27
user_02633,treatment,0,93.3,286.9,tablet,US,42
user_01591,control,1,86.7,309.3,desktop,US,60
user_03943,treatment,0,101.45,205.1,tablet,UK,25
user_02100,treatment,1,53.84,212.8,mobile,UK,64
user_01392,control,0,129.87,221.5,desktop,UK,69
user_02855,treatment,0,69.2,242.4,tablet,US,66
user_01740,control,1,110.3,257.4,mobile,UK,50
user_01730,control,0,89.18,303.9,tablet,India,58
user_01919,control,0,150.97,268.1,desktop,US,25
user_03101,treatment,0,79.18,241.3,tablet,UK,61
user_00371,control,0,67.24,332.6,tablet,UK,42
user_03293,treatment,0,71.43,304.1,tablet,UK,45
user_03713,treatment,0,65.8,220.4,mobile,UK,58
user_02635,treatment,1,94.12,272.7,tablet,UK,50
user_03412,treatment,1,124.68,206.1,tablet,US,38
user_02070,treatment,0,76.77,196.9,tablet,India,25
user_00142,control,0,114.66,307.0,desktop,UK,24
user_03356,treatment,0,35.99,253.8,tablet,India,47
user_00492,control,1,141.17,263.3,mobile,India,27
user_00199,control,0,99.62,313.2,mobile,US,35
user_01789,control,0,107.46,314.3,mobile,US,18
user_02527,treatment,0,42.21,203.9,desktop,US,69
user_03925,treatment,0,93.07,251.7,tablet,US,53
user_01457,control,1,132.67,307.4,mobile,India,38
user_00196,control,0,91.22,371.5,tablet,US,40
user_00875,control,0,89.38,293.6,desktop,US,35
user_02440,treatment,0,108.36,234.1,tablet,India,26
user_03824,treatment,0,93.78,307.0,tablet,US,63
user_00841,control,0,97.11,252.7,mobile,India,35
user_00582,control,0,64.98,345.6,mobile,India,36
user_03949,treatment,0,86.01,230.6,desktop,UK,41
user_00906,control,0,150.89,306.8,mobile,India,32
user_00632,control,0,92.58,327.1,tablet,UK,24
user_02577,treatment,0,87.78,190.9,tablet,US,27
user_00163,control,0,108.74,333.9,mobile,US,57
user_02074,treatment,0,102.02,208.6,mobile,US,23
user_02081,treatment,0,62.35,211.4,tablet,UK,54
user_01761,control,0,106.31,283.8,tablet,US,21
user_02662,treatment,0,78.18,271.7,tablet,US,47
user_00926,control,1,145.54,299.6,mobile,India,62
user_01833,control,0,104.78,256.1,tablet,US,55
user_00548,control,1,108.4,336.4,mobile,UK,50
user_02294,treatment,0,56.27,215.9,tablet,India,49
user_01189,control,0,98.79,343.8,tablet,UK,62
user_02000,control,0,124.71,284.7,tablet,India,27
user_02098,treatment,0,69.27,253.0,mobile,India,22
user_00612,control,0,108.69,342.6,mobile,India,19
user_02195,treatment,0,58.13,276.9,desktop,US,30
user_03662,treatment,0,79.07,231.9,mobile,UK,42
user_01508,control,1,113.21,298.0,mobile,India,53
user_01870,control,0,113.4,283.4,tablet,US,22
user_00743,control,0,88.83,263.5,tablet,India,21
user_00638,control,1,136.22,310.8,desktop,UK,57
user_03536,treatment,0,87.74,258.1,desktop,UK,43
user_02016,treatment,0,79.02,188.0,desktop,India,34
user_03762,treatment,0,82.23,257.7,tablet,US,31
user_01098,control,0,127.58,270.5,mobile,UK,51
user_01484,control,0,132.53,277.5,mobile,US,44
user_00049,control,0,106.18,311.9,tablet,UK,18
user_01352,control,1,108.27,314.5,tablet,US,26
user_00922,control,0,103.99,211.3,tablet,US,38
user_03563,treatment,0,82.92,266.0,mobile,India,54
user_00757,control,1,126.92,330.6,desktop,India,52
user_02125,treatment,0,71.65,252.6,desktop,UK,42
user_02367,treatment,0,70.57,242.7,desktop,US,60
user_01468,control,0,135.86,280.8,tablet,India,38
user_03643,treatment,0,75.1,284.8,tablet,UK,49
user_01695,control,0,119.85,264.3,mobile,US,68
user_01323,control,0,129.57,258.8,tablet,UK,45
user_01177,control,0,123.52,260.0,desktop,India,61
user_01948,control,0,62.23,155.2,desktop,India,61
user_01214,control,0,129.67,311.5,mobile,US,59
user_03934,treatment,0,98.23,261.6,mobile,India,28
user_02534,treatment,0,126.04,306.5,desktop,US,46
user_02288,treatment,0,82.71,206.2,tablet,UK,22
user_02782,treatment,0,55.11,230.2,tablet,UK,24
user_02678,treatment,0,69.51,307.6,desktop,India,30
user_01071,control,1,129.19,286.6,mobile,India,42
user_03730,treatment,0,65.14,224.4,desktop,US,36
user_02831,treatment,0,115.47,237.0,desktop,US,57
user_02442,treatment,0,141.14,230.8,desktop,US,39
user_03604,treatment,0,92.48,287.8,mobile,UK,54
user_01715,control,0,120.5,301.7,tablet,US,50
user_03022,treatment,0,52.43,238.5,desktop,US,37
user_02197,treatment,0,129.26,227.4,tablet,UK,65
user_01150,control,0,169.83,278.9,desktop,India,37
user_03087,treatment,0,65.46,331.3,mobile,US,45
user_02229,treatment,0,119.44,279.2,mobile,UK,39
user_02964,treatment,0,69.32,244.3,tablet,India,57
user_02610,treatment,0,65.69,260.6,tablet,India,69
user_01552,control,0,92.19,285.0,desktop,India,65
user_02555,treatment,0,58.5,220.6,mobile,India,19
user_01289,control,0,67.57,341.1,mobile,US,64
user_03862,treatment,0,90.79,245.2,mobile,US,56
user_02808,treatment,0,103.14,294.6,tablet,UK,37
user_01642,control,0,105.03,314.8,tablet,UK,30
user_00868,control,0,108.82,263.4,tablet,India,36
user_00927,control,0,111.05,285.8,tablet,US,68
user_03211,treatment,1,80.31,289.1,mobile,UK,54
user_00998,control,0,81.84,279.1,mobile,US,53
user_03021,treatment,0,111.16,235.3,mobile,India,55
user_01830,control,0,73.44,281.6,tablet,UK,27
user_01133,control,0,153.38,237.5,desktop,India,44
user_01341,control,0,87.75,255.9,tablet,US,21
user_03675,treatment,1,41.98,235.3,mobile,India,45
user_00211,control,0,87.8,300.9,desktop,US,22
user_03980,treatment,1,59.16,274.0,desktop,India,66
user_00060,control,0,117.08,293.0,mobile,UK,62
user_03671,treatment,0,52.82,205.7,desktop,UK,56
user_02620,treatment,1,71.92,236.9,mobile,India,23
user_03898,treatment,0,74.79,183.4,tablet,UK,20
user_03947,treatment,0,113.76,283.2,mobile,UK,22
user_00766,control,0,95.8,310.5,mobile,US,23
user_02103,treatment,0,53.9,259.3,desktop,India,32
user_03230,treatment,0,73.55,219.9,desktop,US,64
user_01079,control,0,90.43,299.2,desktop,UK,61
user_02660,treatment,0,84.22,163.3,desktop,UK,40
user_03743,treatment,1,55.49,181.4,mobile,US,36
user_02045,treatment,0,51.83,282.0,mobile,US,48
user_02067,treatment,0,127.56,185.5,tablet,US,57
user_00583,control,0,96.4,332.3,tablet,UK,66
user_02124,treatment,0,76.24,241.1,desktop,US,39
user_03529,treatment,0,41.92,202.7,mobile,India,41
user_03617,treatment,0,74.8,292.3,tablet,US,45
user_00941,control,1,118.98,335.0,desktop,India,60
user_01081,control,0,99.13,337.0,desktop,India,44
user_00188,control,0,79.88,263.0,desktop,US,66
user_03106,treatment,0,124.77,244.1,tablet,UK,67
user_02311,treatment,0,109.94,277.2,mobile,India,26
user_02677,treatment,0,127.79,214.6,desktop,US,50
user_03095,treatment,0,94.29,264.8,mobile,US,35
user_03820,treatment,0,79.85,201.6,mobile,India,58
user_01601,control,0,115.98,323.8,desktop,US,41
user_03857,treatment,0,56.22,240.1,mobile,India,32
user_00227,control,0,67.99,352.5,desktop,UK,36
user_01613,control,1,92.46,271.7,desktop,US,19
user_00536,control,0,120.43,362.7,tablet,UK,60
user_03849,treatment,0,94.7,219.5,desktop,US,64
user_03216,treatment,0,133.03,196.5,desktop,India,52
user_03127,treatment,0,92.09,234.8,desktop,US,57
user_00698,control,0,81.39,315.3,desktop,UK,36
user_03614,treatment,0,103.34,273.9,desktop,UK,53
user_02375,treatment,0,100.48,201.3,desktop,US,44
user_01778,control,0,71.29,308.5,desktop,US,49
user_03625,treatment,1,89.75,181.7,tablet,India,27
user_02805,treatment,0,84.89,235.8,mobile,India,56
user_01038,control,1,64.87,255.6,mobile,US,40
user_00209,control,0,80.2,298.6,desktop,India,37
user_01847,control,1,104.91,296.4,desktop,India,34
user_00566,control,0,143.4,366.8,desktop,US,22
user_00314,control,0,121.16,273.1,mobile,UK,55
user_00602,control,0,76.6,335.5,desktop,UK,61
user_00234,control,0,102.48,321.3,mobile,US,47
user_01261,control,0,153.06,332.4,desktop,US,25
user_00932,control,0,164.89,281.1,desktop,US,59
user_03221,treatment,0,99.86,276.6,mobile,India,53
user_01724,control,0,145.05,308.5,tablet,India,49
user_00112,control,0,129.5,361.3,desktop,UK,46
user_02705,treatment,0,91.14,213.9,tablet,India,68
user_01090,control,0,87.03,301.5,mobile,UK,39
user_02743,treatment,0,94.39,157.5,tablet,UK,26
user_02029,treatment,0,100.47,246.6,mobile,US,18
user_03945,treatment,0,67.77,218.4,mobile,India,43
user_01744,control,0,104.95,392.6,tablet,India,66
user_00473,control,0,76.91,279.7,desktop,UK,42
user_02097,treatment,0,51.65,296.1,desktop,India,45
user_03733,treatment,0,93.41,212.2,tablet,UK,57
user_01787,control,0,139.17,271.3,mobile,India,54
user_03277,treatment,0,121.06,228.7,tablet,US,65
user_01374,control,0,129.12,293.0,tablet,India,43
user_03704,treatment,0,92.83,225.4,mobile,India,35
user_00362,control,0,76.95,290.3,mobile,India,48
user_00136,control,0,104.57,355.0,tablet,UK,54
user_01135,control,0,118.66,329.9,tablet,India,63
user_01152,control,0,67.46,354.8,tablet,India,67
user_02469,treatment,0,119.75,226.8,tablet,US,21
user_01054,control,0,109.85,325.1,mobile,US,54
user_03317,treatment,0,86.18,241.3,mobile,US,30
user_00023,control,0,66.82,386.7,tablet,India,19
user_01973,control,1,105.0,329.2,mobile,India,65
user_02953,treatment,0,102.58,267.8,tablet,India,30
user_01653,control,0,89.41,335.0,mobile,India,35
user_00696,control,0,132.8,276.0,desktop,India,36
user_00421,control,0,100.41,346.8,mobile,UK,51
user_03950,treatment,0,47.19,310.0,tablet,India,31
user_00461,control,0,141.95,391.5,mobile,US,26
user_01068,control,0,119.61,344.6,tablet,US,66
user_00088,control,0,55.69,243.9,desktop,India,38
user_00283,control,0,84.5,327.0,tablet,UK,67
user_02999,treatment,0,110.8,256.8,tablet,UK,28
user_01314,control,0,84.13,342.7,tablet,UK,33
user_01408,control,0,111.15,243.2,mobile,UK,20
user_03795,treatment,0,86.67,254.6,desktop,US,32
user_02113,treatment,0,76.41,292.3,mobile,UK,57
user_00860,control,0,132.2,323.8,tablet,India,55
user_00534,control,0,145.5,304.8,desktop,India,54
user_03510,treatment,0,88.75,190.7,desktop,India,24
user_03784,treatment,0,95.32,229.1,desktop,UK,54
user_01420,control,0,79.3,271.3,tablet,US,18
user_03396,treatment,1,114.07,210.9,mobile,India,55
user_03169,treatment,0,111.02,247.6,tablet,US,51
user_02801,treatment,0,86.6,250.3,desktop,US,29
user_03372,treatment,0,58.68,214.3,desktop,US,49
user_03939,treatment,0,44.37,153.1,tablet,UK,68
user_02899,treatment,0,102.37,327.7,desktop,India,54
user_01645,control,0,124.14,304.4,desktop,US,65
user_01413,control,1,148.75,293.2,desktop,US,21
user_03909,treatment,0,95.91,239.2,tablet,India,30
user_02298,treatment,0,101.26,224.4,tablet,UK,52
user_00943,control,0,147.33,360.8,mobile,India,50
user_02252,treatment,0,102.79,220.0,mobile,UK,31
user_03905,treatment,0,108.1,280.8,desktop,US,63
user_01652,control,1,137.91,307.3,desktop,India,41
user_02216,treatment,0,82.53,257.4,tablet,India,54
user_02247,treatment,0,73.54,264.7,desktop,India,53
user_00122,control,0,121.55,278.5,tablet,UK,57
user_00888,control,0,134.0,272.3,mobile,India,66
user_02835,treatment,0,46.01,276.9,tablet,US,42
user_00686,control,0,159.02,355.4,desktop,UK,52
user_02959,treatment,0,59.37,251.1,desktop,US,66
user_00414,control,1,137.44,322.6,desktop,UK,27
user_00790,control,0,134.12,281.4,tablet,US,21
user_02190,treatment,0,66.49,178.1,desktop,US,18
user_01570,control,0,119.96,249.0,tablet,UK,26
user_01804,control,0,133.94,336.1,mobile,UK,36
user_03850,treatment,1,100.78,222.9,desktop,India,31
user_01393,control,0,105.62,218.7,tablet,US,38
user_02139,treatment,0,56.01,237.5,mobile,India,69
user_00273,control,0,113.51,274.0,mobile,UK,43
user_02592,treatment,0,88.38,305.0,desktop,India,58
user_00522,control,0,154.66,312.1,desktop,UK,58
user_00523,control,0,77.38,310.3,desktop,India,53
user_03237,treatment,0,40.65,257.9,desktop,India,29
user_01913,control,0,138.32,254.8,desktop,UK,55
user_00351,control,0,95.45,258.7,desktop,US,61
user_01619,control,1,87.97,215.6,desktop,US,54
user_01862,control,0,135.1,347.0,mobile,UK,62
user_03107,treatment,1,74.72,215.0,tablet,US,59
user_01962,control,0,96.59,338.6,tablet,UK,32
user_00652,control,0,98.52,252.4,mobile,US,47
user_02412,treatment,0,37.99,148.2,tablet,US,26
user_03443,treatment,0,130.93,173.5,desktop,UK,44
user_03701,treatment,0,18.3,261.9,desktop,India,45
user_01447,control,0,97.75,348.2,desktop,UK,35
user_01954,control,0,81.89,313.9,tablet,India,24
user_03735,treatment,0,72.88,215.6,desktop,UK,58
user_02329,treatment,0,118.49,149.9,tablet,UK,34
user_00169,control,0,76.72,297.2,desktop,US,28
user_03707,treatment,0,83.14,201.5,mobile,UK,44
user_00963,control,0,115.05,325.7,tablet,India,29
user_00946,control,0,90.43,279.8,desktop,US,35
user_00463,control,0,118.59,320.0,desktop,India,43
user_03428,treatment,0,33.16,268.4,mobile,UK,33
user_00329,control,0,89.86,264.1,mobile,UK,26
user_01658,control,0,80.86,257.3,tablet,UK,18
user_02259,treatment,0,129.33,258.4,tablet,UK,39
user_02692,treatment,0,105.55,299.5,desktop,India,44
user_02304,treatment,1,65.0,199.9,tablet,UK,68
user_00368,control,0,122.03,298.0,desktop,India,36
user_03452,treatment,0,50.61,239.3,mobile,India,50
user_03015,treatment,0,84.45,277.7,tablet,UK,19
user_02834,treatment,0,101.74,210.5,desktop,UK,35
user_03126,treatment,0,70.73,259.7,mobile,US,18
user_00773,control,1,87.65,319.4,desktop,India,41
user_01285,control,0,171.62,342.6,tablet,UK,63
user_02537,treatment,0,69.99,284.3,tablet,US,64
user_03579,treatment,0,36.58,208.2,mobile,UK,20
user_03139,treatment,0,89.49,211.9,tablet,US,61
user_00499,control,1,102.72,226.6,tablet,India,22
user_01235,control,0,91.81,250.3,tablet,US,51
user_01513,control,1,164.34,280.9,tablet,India,24
user_00436,control,0,119.63,265.7,mobile,US,49
user_01252,control,0,124.34,254.0,tablet,UK,31
user_00366,control,0,70.09,284.5,desktop,US,28
user_01367,control,0,133.18,438.8,desktop,India,20
user_00277,control,0,90.58,281.7,tablet,US,35
user_02640,treatment,0,93.6,214.2,mobile,US,25
user_03768,treatment,0,41.02,317.3,tablet,India,19
user_03440,treatment,0,90.41,256.5,tablet,UK,59
user_00408,control,0,128.82,252.7,desktop,US,34
user_01469,control,0,72.38,335.6,tablet,India,24
user_03364,treatment,0,102.23,342.8,desktop,UK,54
user_03678,treatment,1,112.16,346.3,mobile,US,27
user_00845,control,0,144.96,284.5,desktop,US,19
user_01911,control,0,130.9,309.7,tablet,UK,69
user_03312,treatment,0,117.26,211.8,mobile,US,48
user_00087,control,1,123.26,310.2,desktop,India,58
user_01544,control,0,58.91,291.2,desktop,US,50
user_02046,treatment,1,92.62,231.6,desktop,US,59
user_02072,treatment,0,103.92,201.0,mobile,India,42
user_02365,treatment,0,140.17,223.8,mobile,India,24
user_01850,control,0,90.13,318.1,desktop,UK,65
user_00856,control,0,109.43,326.2,desktop,UK,20
user_03957,treatment,1,102.64,277.7,mobile,UK,63
user_00079,control,0,146.2,292.8,desktop,UK,28
user_00945,control,0,130.31,325.1,mobile,India,37
user_00200,control,0,114.37,267.0,mobile,UK,24
user_02064,treatment,0,89.06,210.8,mobile,UK,21
user_01617,control,0,112.03,354.5,desktop,UK,25
user_00802,control,0,109.08,317.2,desktop,India,41
user_02406,treatment,0,42.3,229.5,desktop,US,34
user_02391,treatment,0,99.06,286.6,desktop,US,28
user_01984,control,0,150.67,342.1,mobile,UK,20
user_02913,treatment,1,87.04,322.5,tablet,India,32
user_00232,control,0,162.9,335.3,tablet,UK,22
user_01407,control,0,106.74,364.2,mobile,India,66
user_02005,treatment,0,92.96,311.0,tablet,US,57
user_03347,treatment,0,74.48,279.5,mobile,US,31
user_02651,treatment,0,71.86,246.9,tablet,India,69
user_02248,treatment,0,167.3,214.2,mobile,India,23
user_02427,treatment,0,92.3,258.9,mobile,UK,40
user_02929,treatment,0,52.22,185.0,desktop,US,54
user_01628,control,0,135.48,346.7,desktop,UK,49
user_03818,treatment,0,87.1,279.6,desktop,India,58
user_01144,control,0,132.92,314.8,mobile,UK,33
user_03560,treatment,0,89.54,286.8,mobile,US,56
user_00192,control,0,82.03,242.4,desktop,UK,63
user_00105,control,0,106.7,334.2,desktop,India,64
user_02952,treatment,0,80.51,226.3,tablet,UK,62
user_03670,treatment,0,103.33,215.2,desktop,US,51
user_02669,treatment,0,63.86,188.1,mobile,India,35
user_01860,control,0,129.57,332.1,desktop,UK,35
user_02475,treatment,0,61.6,258.8,tablet,India,63
user_02228,treatment,1,97.36,253.2,mobile,India,39
user_03429,treatment,0,74.43,238.9,mobile,US,22
user_03860,treatment,0,82.63,263.1,desktop,India,38
user_03046,treatment,0,130.33,228.8,tablet,India,47
user_02408,treatment,0,95.92,233.0,tablet,India,31
user_02006,treatment,0,66.48,246.5,desktop,UK,46
user_02760,treatment,0,80.93,266.0,tablet,India,45
user_03829,treatment,0,66.44,238.4,tablet,US,33
user_01916,control,0,121.42,311.1,desktop,US,37
user_03902,treatment,1,107.83,225.0,desktop,India,26
user_03057,treatment,0,69.9,207.5,tablet,US,33
user_01814,control,0,92.38,264.1,desktop,US,53
user_03399,treatment,0,85.72,292.4,mobile,US,20
user_00995,control,0,120.23,232.0,tablet,India,43
user_00465,control,0,144.68,321.2,tablet,US,59
user_01500,control,0,133.28,285.7,desktop,US,63
user_03790,treatment,0,89.86,271.6,tablet,US,29
user_03942,treatment,0,53.52,190.8,tablet,US,33
user_02160,treatment,0,71.44,277.0,mobile,US,24
user_01237,control,0,131.14,264.3,mobile,India,68
user_02413,treatment,0,51.93,244.5,tablet,US,52
user_03523,treatment,0,101.46,205.5,mobile,India,69
user_00213,control,0,97.5,268.9,tablet,UK,38
user_01037,control,0,111.61,318.4,tablet,India,51
user_03869,treatment,0,83.52,245.7,desktop,UK,21
user_00901,control,0,131.1,296.2,desktop,US,32
user_01838,control,0,136.04,335.3,desktop,UK,65
user_02816,treatment,0,102.19,172.8,tablet,US,63
user_00742,control,0,86.12,342.9,tablet,India,48
user_03706,treatment,0,91.89,213.5,tablet,US,41
user_03090,treatment,0,114.96,262.1,desktop,US,57
user_02668,treatment,0,49.03,196.7,desktop,India,65
user_01207,control,0,103.12,385.9,tablet,US,67
user_00510,control,0,112.87,218.5,desktop,US,49
user_00598,control,0,117.2,289.3,desktop,UK,50
user_02997,treatment,0,89.08,252.8,mobile,US,20
user_00982,control,0,118.53,250.4,desktop,UK,34
user_02795,treatment,0,103.8,296.5,mobile,US,23
user_03517,treatment,0,85.79,254.9,tablet,US,63
user_00519,control,0,109.09,258.7,tablet,UK,42
user_01507,control,0,121.92,296.2,mobile,UK,32
user_00768,control,0,114.64,342.0,tablet,UK,30
user_02637,treatment,1,79.83,237.6,mobile,US,25
user_02744,treatment,0,92.19,285.8,mobile,India,40
user_00422,control,0,115.39,272.0,desktop,UK,58
user_00124,control,0,92.63,280.1,desktop,UK,68
user_02742,treatment,0,58.34,303.3,desktop,UK,49
user_03755,treatment,0,70.18,279.9,tablet,UK,18
user_01809,control,0,112.76,230.4,mobile,India,49
user_00820,control,0,130.1,310.8,desktop,India,18
user_01404,control,0,79.88,282.9,desktop,UK,58
user_01383,control,0,104.69,240.6,desktop,US,64
user_00101,control,0,122.83,310.0,tablet,UK,66
user_03514,treatment,0,112.02,199.7,mobile,US,66
user_01284,control,0,138.44,244.0,desktop,UK,51
user_03690,treatment,0,80.12,287.7,desktop,India,59
user_03037,treatment,0,61.71,257.9,tablet,US,42
user_03491,treatment,0,101.91,283.0,mobile,US,26
user_01104,control,0,97.52,301.7,mobile,India,38
user_02921,treatment,0,77.24,178.2,desktop,India,35
user_03170,treatment,0,82.36,301.2,desktop,US,24
user_03187,treatment,0,71.96,247.3,mobile,UK,65
user_02861,treatment,0,50.35,185.5,desktop,India,66
user_01353,control,1,108.27,382.7,tablet,US,58
user_01565,control,1,138.24,218.9,desktop,India,47
user_03307,treatment,0,112.42,261.8,mobile,US,54
user_03077,treatment,0,87.47,182.1,desktop,US,24
user_00983,control,0,118.54,298.1,tablet,US,40
user_00457,control,1,156.78,352.4,desktop,US,50
user_03612,treatment,0,96.66,310.1,mobile,UK,58
user_02950,treatment,0,98.05,136.3,desktop,UK,64
user_02821,treatment,0,44.16,228.5,mobile,India,64
user_00382,control,0,130.87,234.7,desktop,UK,47
user_03724,treatment,1,97.14,230.0,mobile,US,51
user_01883,control,0,125.57,393.0,tablet,India,67
user_03340,treatment,0,76.8,257.1,mobile,UK,60
user_01011,control,0,103.33,249.6,mobile,US,64
user_01593,control,0,115.47,357.2,desktop,US,23
user_03990,treatment,0,92.59,218.8,tablet,India,36
user_00663,control,0,100.91,337.5,tablet,US,26
user_02629,treatment,0,107.85,281.1,desktop,UK,65
user_03652,treatment,0,120.48,286.2,tablet,India,55
user_03620,treatment,0,91.61,205.0,tablet,India,23
user_01790,control,0,128.02,259.8,tablet,UK,64
user_02988,treatment,1,31.04,228.0,tablet,India,68
user_03122,treatment,0,101.24,197.9,tablet,India,56
user_03028,treatment,0,61.95,227.2,tablet,UK,39
user_03576,treatment,0,88.62,249.0,desktop,India,65
user_00846,control,0,117.07,270.7,desktop,UK,47
user_00543,control,0,106.21,342.7,mobile,US,53
user_00092,control,0,127.95,338.6,tablet,UK,69
user_03547,treatment,0,45.05,284.4,desktop,US,63
user_03123,treatment,0,91.15,246.9,mobile,US,47
user_01197,control,0,72.14,306.8,desktop,US,30
user_01103,control,0,132.36,307.6,tablet,India,35
user_02671,treatment,0,98.48,345.7,mobile,US,63
user_01792,control,0,102.77,290.1,mobile,India,47
user_02250,treatment,1,48.75,239.4,mobile,UK,46
user_01827,control,0,112.45,351.7,desktop,India,18
user_02150,treatment,0,76.47,259.9,tablet,India,46
user_03578,treatment,0,104.0,277.7,tablet,UK,64
user_01776,control,1,146.7,338.5,tablet,UK,62
user_01049,control,0,147.27,315.5,mobile,India,33
user_02822,treatment,1,130.81,261.3,desktop,UK,37
user_01832,control,0,121.18,304.4,mobile,UK,57
user_00899,control,0,87.17,251.4,tablet,US,38
user_01460,control,0,82.58,272.0,tablet,US,53
user_01612,control,0,86.18,332.8,mobile,UK,23
user_00238,control,0,92.27,305.7,mobile,India,61
user_01502,control,0,149.59,314.6,tablet,UK,30
user_02341,treatment,0,68.43,148.8,mobile,US,20
user_01134,control,0,135.77,351.9,mobile,India,68
