user_id,experiment_group,conversion,revenue,session_duration,device,country,age
user_01468,control,0,53.62,253.6,mobile,UK,27
user_02666,treatment,0,77.71,229.9,mobile,UK,18
user_01399,control,1,134.99,207.1,mobile,UK,28
user_01229,control,0,58.21,294.8,desktop,US,38
user_02134,treatment,0,158.38,288.1,mobile,US,61
user_01739,control,0,107.95,233.3,desktop,UK,47
user_00368,control,0,136.51,248.5,mobile,UK,19
user_02175,treatment,1,75.26,304.0,mobile,UK,69
user_00868,control,0,137.3,163.0,mobile,US,42
user_01303,control,0,56.24,180.1,mobile,UK,21
user_00352,control,0,80.59,253.2,mobile,UK,62
user_02294,treatment,0,121.05,299.4,desktop,UK,40
user_02403,treatment,0,99.4,279.2,mobile,US,52
user_00980,control,0,114.84,205.1,mobile,US,25
user_01848,control,0,128.16,245.5,mobile,US,39
user_02270,treatment,0,107.07,299.2,desktop,UK,63
user_00499,control,0,111.31,274.5,mobile,UK,53
user_01629,control,0,93.94,267.6,desktop,US,69
user_00211,control,0,157.86,299.5,desktop,UK,46
user_02370,treatment,0,74.2,251.9,desktop,UK,55
user_00602,control,0,133.18,192.1,mobile,UK,62
user_00228,control,0,110.02,184.2,mobile,UK,38
user_00366,control,1,57.31,226.2,desktop,US,61
user_00582,control,0,93.7,300.5,mobile,US,45
user_02755,treatment,0,159.2,247.5,desktop,US,40
user_02179,control,0,82.99,267.7,desktop,UK,28
user_02019,control,0,77.76,254.2,desktop,US,42
user_00860,control,0,88.81,289.6,desktop,US,37
user_00408,control,0,108.44,323.6,mobile,US,51
user_01921,control,0,84.35,270.2,mobile,US,25
user_01614,control,0,62.39,205.8,mobile,US,21
user_00679,control,0,88.93,289.7,mobile,US,50
user_01265,control,0,115.61,281.7,mobile,US,57
user_02307,treatment,1,140.01,191.0,desktop,US,37
user_00692,control,0,70.35,237.3,desktop,US,24
user_00008,control,0,64.23,253.2,desktop,US,32
user_02767,treatment,0,116.07,253.9,mobile,UK,49
user_01205,control,0,101.25,229.5,desktop,US,19
user_02133,treatment,0,134.3,338.5,mobile,US,60
user_00416,control,0,71.75,249.7,desktop,UK,38
user_00671,control,0,124.08,252.9,mobile,UK,55
user_00811,control,0,63.62,199.4,desktop,US,24
user_01090,control,0,96.15,188.9,mobile,UK,43
user_00200,control,1,69.79,246.5,mobile,US,57
user_00284,control,0,115.82,243.9,mobile,US,46
user_00232,control,0,92.74,237.9,mobile,US,38
user_02630,treatment,0,118.17,282.4,desktop,US,64
user_02761,treatment,1,123.46,249.0,mobile,US,59
user_00097,control,0,101.67,218.3,desktop,UK,27
user_01588,control,0,59.53,241.1,desktop,UK,65
user_02469,treatment,0,76.74,207.9,desktop,UK,27
user_01607,control,0,96.6,283.3,mobile,US,37
user_00677,control,0,78.84,206.2,desktop,US,23
user_01861,control,0,123.65,243.0,mobile,US,26
user_02681,treatment,0,125.89,292.2,mobile,US,44
user_02763,treatment,0,141.17,198.1,mobile,UK,50
user_02487,treatment,0,165.75,163.4,mobile,US,19
user_01400,control,0,127.27,291.7,mobile,UK,34
user_01371,control,1,131.13,285.6,desktop,UK,44
user_00105,control,0,85.27,236.7,desktop,US,60
user_02088,control,0,99.01,210.5,mobile,US,50
user_00600,control,1,84.08,257.8,desktop,UK,45
user_01757,control,0,100.32,259.5,desktop,UK,67
user_01324,control,0,99.76,295.7,mobile,UK,44
user_00643,control,0,127.84,163.7,desktop,US,65
user_00701,control,0,125.93,195.2,desktop,UK,32
user_00227,control,0,88.4,290.7,mobile,US,23
user_01698,control,1,70.37,250.2,desktop,US,52
user_01011,control,0,177.62,243.8,desktop,UK,23
user_01573,control,0,135.82,204.6,desktop,US,26
user_00777,control,0,133.06,266.0,mobile,UK,24
user_01731,control,1,105.57,300.2,mobile,US,20
user_02726,treatment,0,160.29,239.9,mobile,US,45
user_02128,treatment,0,156.92,277.1,mobile,US,33
user_02694,treatment,0,126.41,213.1,mobile,US,52
user_00465,control,0,95.8,238.8,desktop,US,39
user_02551,treatment,0,102.13,257.2,desktop,UK,56
user_01094,control,0,135.05,249.2,desktop,US,43
user_01272,control,0,121.69,247.6,mobile,US,57
user_02823,treatment,0,97.51,245.9,mobile,US,60
user_01581,control,0,60.94,195.4,mobile,UK,55
user_01208,control,0,152.89,273.2,mobile,US,46
user_00213,control,0,113.9,227.0,desktop,UK,45
user_00013,control,0,46.96,305.8,desktop,US,29
user_02872,treatment,0,115.44,243.5,mobile,US,61
user_00423,control,0,65.41,285.9,desktop,US,62
user_01689,control,0,79.68,245.5,mobile,UK,33
user_01780,control,0,99.96,237.9,desktop,US,28
user_02539,treatment,0,98.33,260.3,desktop,UK,40
user_02219,treatment,0,110.09,221.4,mobile,US,38
user_00638,control,0,121.93,218.2,mobile,US,36
user_01279,control,0,107.73,244.1,mobile,UK,62
user_01641,control,0,88.26,237.8,desktop,UK,25
user_00510,control,0,88.24,251.2,desktop,UK,24
user_00598,control,0,86.38,258.0,mobile,US,31
user_02612,treatment,0,80.19,283.5,desktop,US,64
user_02534,treatment,0,156.68,174.9,desktop,UK,40
user_02264,treatment,0,108.16,295.1,mobile,US,69
user_02543,treatment,0,35.6,302.4,desktop,UK,62
user_00519,control,0,74.39,298.3,desktop,UK,64
user_02693,treatment,1,109.51,234.7,desktop,UK,67
user_00574,control,0,115.72,297.9,desktop,US,51
user_02625,treatment,0,162.09,228.1,mobile,UK,47
user_01098,control,0,82.57,241.3,mobile,US,18
user_01948,control,0,129.03,283.2,mobile,US,19
user_01449,control,0,68.3,262.6,mobile,UK,65
user_01585,control,0,83.55,200.7,desktop,UK,43
user_02496,treatment,0,143.52,269.0,mobile,UK,21
user_00965,control,0,109.45,304.1,desktop,UK,48
user_01019,control,0,79.5,276.3,mobile,US,64
user_02808,treatment,0,90.83,285.1,mobile,US,58
user_00359,control,0,93.41,195.8,mobile,UK,37
user_00737,control,0,70.8,315.5,mobile,US,40
user_01785,control,0,118.18,196.9,desktop,UK,54
user_01609,control,0,126.02,217.2,mobile,UK,21
user_00260,control,0,48.05,215.3,mobile,US,21
user_02671,treatment,0,153.6,239.0,mobile,US,49
user_02542,treatment,0,164.06,190.6,desktop,UK,24
user_02642,treatment,0,103.6,271.3,desktop,US,60
user_02283,treatment,0,108.61,258.4,desktop,US,20
user_01030,control,0,145.4,234.7,mobile,UK,59
user_02308,treatment,0,124.2,234.1,mobile,UK,23
user_00970,control,0,91.46,220.7,desktop,UK,30
user_02890,treatment,1,124.12,222.0,desktop,US,50
user_00820,control,1,99.17,185.2,desktop,US,53
user_02616,treatment,0,86.7,220.2,mobile,US,57
user_02225,treatment,0,84.12,267.4,desktop,US,45
user_00457,control,0,91.66,188.2,desktop,US,45
user_00463,control,0,102.61,215.6,desktop,UK,22
user_02244,treatment,0,153.11,225.3,mobile,UK,68
user_02588,treatment,0,102.28,283.0,desktop,UK,52
user_00382,control,0,128.11,235.9,desktop,UK,55
user_01892,control,0,117.06,194.1,mobile,UK,65
user_01833,control,0,150.75,260.0,mobile,UK,63
user_02208,treatment,0,125.95,285.4,desktop,US,69
user_01507,control,0,99.0,227.8,mobile,UK,55
user_00806,control,0,152.84,244.9,desktop,US,30
user_02338,treatment,0,115.57,223.0,mobile,UK,39
user_00757,control,0,83.52,204.8,mobile,UK,69
user_02415,treatment,0,53.28,212.3,desktop,US,51
user_01254,control,0,109.28,244.0,desktop,US,64
user_00870,control,0,80.75,292.1,mobile,UK,20
user_02065,control,0,131.15,181.5,mobile,UK,27
user_01411,control,0,125.69,308.7,desktop,UK,43
user_02260,treatment,0,133.48,273.1,mobile,UK,36
user_02187,treatment,0,89.04,250.5,mobile,UK,68
user_02758,treatment,0,100.52,271.2,mobile,UK,53
user_01174,control,0,115.42,178.6,desktop,US,18
user_00543,control,0,82.18,244.5,mobile,US,69
user_02105,control,0,71.89,200.4,mobile,US,22
user_01256,control,0,77.18,251.2,desktop,US,25
user_01767,control,0,99.23,270.8,mobile,UK,58
user_01766,control,0,127.55,224.6,mobile,US,61
user_01290,control,0,53.07,263.8,mobile,US,20
user_02321,treatment,0,107.91,218.5,mobile,US,49
user_02427,treatment,0,56.53,260.0,mobile,UK,46
user_01344,control,0,74.28,210.9,mobile,UK,40
user_01526,control,0,92.07,234.1,desktop,US,18
user_02794,treatment,0,121.46,322.9,desktop,US,34
user_02586,treatment,0,72.28,234.2,desktop,US,68
user_02195,control,0,103.39,167.0,mobile,US,62
user_02320,treatment,0,144.5,255.0,desktop,UK,56
user_01678,control,0,91.97,207.6,mobile,UK,46
user_01287,control,0,110.83,261.6,mobile,UK,34
user_00436,control,0,124.58,233.5,mobile,UK,32
user_01728,control,0,114.47,322.8,desktop,UK,27
user_00238,control,0,103.29,337.5,mobile,UK,58
user_02247,treatment,0,130.75,305.2,mobile,US,21
user_00110,control,1,91.86,165.2,mobile,UK,53
user_02174,treatment,0,97.61,247.3,mobile,US,37
user_00164,control,0,150.0,258.0,mobile,US,58
user_00289,control,0,67.99,249.9,mobile,UK,62
user_00253,control,0,140.97,264.8,desktop,US,57
user_02483,treatment,1,169.13,209.7,desktop,UK,24
user_01965,control,0,113.12,243.2,desktop,US,63
user_01289,control,0,81.28,217.5,mobile,US,54
user_00745,control,0,87.93,209.9,desktop,UK,31
user_01207,control,0,99.53,232.6,mobile,UK,29
user_02319,treatment,0,80.57,248.9,desktop,UK,23
user_01392,control,0,62.72,247.4,mobile,US,50
user_02233,treatment,0,110.57,210.1,desktop,UK,35
user_00991,control,0,127.59,290.4,mobile,UK,22
user_00840,control,0,58.8,303.1,mobile,UK,49
user_01150,control,0,76.55,234.6,desktop,UK,51
user_01222,control,0,90.08,231.0,desktop,UK,34
user_01744,control,0,95.0,189.2,mobile,UK,42
user_02300,treatment,0,108.2,255.2,mobile,UK,62
user_00462,control,0,148.93,205.8,mobile,UK,56
user_01310,control,0,134.22,230.6,desktop,UK,61
user_01436,control,0,106.87,204.7,mobile,US,48
user_00158,control,0,188.28,283.5,desktop,US,56
user_01912,control,1,89.1,213.4,mobile,US,44
user_02259,treatment,1,145.93,194.5,desktop,US,37
user_00678,control,0,102.96,296.8,desktop,US,63
user_02748,treatment,0,54.69,260.8,desktop,UK,41
user_01873,control,0,122.74,239.8,mobile,US,19
user_00239,control,1,108.91,318.4,mobile,UK,64
user_02817,treatment,1,79.05,278.5,desktop,US,21
user_01092,control,0,123.33,248.2,mobile,US,42
user_02770,treatment,0,108.56,238.1,mobile,UK,63
user_00101,control,0,54.62,246.0,mobile,US,59
user_00316,control,0,90.35,307.4,desktop,UK,19
user_01024,control,1,66.64,207.5,mobile,US,54
user_02646,treatment,0,72.26,262.8,mobile,UK,64
user_00768,control,0,149.52,300.5,desktop,US,57
user_01345,control,0,112.78,262.0,desktop,US,50
user_00262,control,1,123.68,262.0,desktop,UK,31
user_01452,control,0,105.0,244.5,mobile,UK,27
user_02734,treatment,0,115.28,269.1,mobile,UK,56
user_00196,control,0,96.34,274.1,mobile,US,41
user_01776,control,0,135.73,234.8,desktop,US,21
user_02741,treatment,0,112.42,235.9,mobile,US,24
user_01736,control,0,101.81,173.0,desktop,US,43
user_00180,control,0,38.24,270.5,desktop,UK,31
user_02822,treatment,0,84.61,311.8,desktop,UK,43
user_00341,control,1,147.66,241.6,desktop,US,27
user_01100,control,1,82.77,237.4,mobile,US,67
user_01544,control,0,95.94,236.4,desktop,UK,30
user_00749,control,0,52.36,175.9,desktop,UK,58
user_02655,treatment,0,78.82,357.2,mobile,UK,36
user_00663,control,0,74.78,279.7,mobile,US,42
user_00481,control,1,59.84,251.7,mobile,UK,23
user_02139,control,0,121.1,292.9,desktop,UK,20
user_00872,control,0,114.83,314.2,desktop,US,59
user_01454,control,0,77.31,291.3,desktop,UK,44
user_02852,treatment,0,67.58,237.6,mobile,UK,66
user_00550,control,0,90.94,194.5,desktop,US,27
user_02021,control,0,124.45,202.9,desktop,UK,18
user_02608,treatment,0,105.45,279.1,mobile,UK,52
user_00743,control,0,69.32,246.0,desktop,UK,47
user_02315,treatment,0,105.58,252.7,desktop,UK,44
user_02537,treatment,0,128.52,317.3,desktop,US,33
user_02466,treatment,0,119.37,279.0,desktop,US,45
user_02192,treatment,0,77.58,280.8,desktop,US,48
user_01910,control,0,141.56,226.2,mobile,US,27
user_00791,control,0,83.49,247.6,mobile,US,60
user_02121,control,1,108.82,213.2,mobile,UK,56
user_01447,control,0,116.54,205.8,desktop,US,27
user_00248,control,0,110.96,252.0,mobile,US,41
user_00830,control,0,66.78,267.3,mobile,US,63
user_01125,control,0,96.04,208.5,desktop,US,64
user_02620,treatment,0,159.86,304.9,mobile,US,31
user_00627,control,0,77.63,247.3,mobile,UK,57
user_00348,control,0,114.53,275.3,mobile,US,41
user_00279,control,0,158.92,211.0,mobile,US,61
user_01784,control,0,133.25,267.7,desktop,UK,57
user_02180,treatment,0,141.55,278.7,mobile,US,63
user_00656,control,0,79.01,182.1,mobile,UK,31
user_01214,control,1,55.01,229.0,desktop,US,37
user_00839,control,0,81.69,230.9,mobile,UK,25
user_02524,treatment,0,148.21,351.7,mobile,UK,44
user_02488,treatment,0,76.43,283.7,mobile,UK,65
user_02250,treatment,0,144.48,273.1,desktop,US,24
user_01710,control,0,67.93,309.6,mobile,US,36
user_02024,control,0,92.93,331.2,desktop,US,54
user_00977,control,0,105.04,275.1,desktop,US,39
user_00446,control,0,77.5,251.8,mobile,US,42
user_00618,control,0,77.18,267.0,desktop,US,45
user_01475,control,0,59.55,282.6,desktop,US,40
user_01779,control,0,129.84,236.5,mobile,UK,45
user_02417,treatment,0,152.51,285.8,mobile,UK,19
user_01245,control,0,59.27,282.2,mobile,UK,18
user_02895,treatment,0,35.82,204.0,desktop,US,23
user_02452,treatment,0,77.67,205.6,mobile,US,55
user_00548,control,0,94.69,224.7,desktop,UK,28
user_02110,treatment,0,88.47,302.3,mobile,US,30
user_01624,control,0,84.53,208.0,desktop,UK,55
user_00264,control,0,60.1,311.0,desktop,UK,65
user_01398,control,0,94.85,259.2,desktop,US,48
user_02253,treatment,0,137.06,279.2,desktop,UK,49
user_01816,control,1,60.59,186.8,desktop,US,63
user_00354,control,0,112.94,284.0,desktop,UK,21
user_01076,control,0,92.49,238.1,mobile,UK,21
user_00209,control,0,76.69,232.8,mobile,US,55
user_00614,control,0,92.29,218.0,desktop,UK,34
user_02091,control,0,73.51,246.3,mobile,UK,49
user_02100,control,1,82.29,193.0,mobile,UK,18
user_01499,control,0,78.94,212.0,desktop,US,50
user_01136,control,0,73.31,160.5,mobile,UK,27
user_02780,treatment,1,73.2,257.5,desktop,UK,39
user_02079,control,0,79.56,264.8,desktop,UK,64
user_00058,control,0,64.38,220.5,desktop,US,19
user_02383,treatment,0,109.73,228.2,mobile,UK,35
user_00812,control,1,127.03,231.7,desktop,UK,68
user_02196,control,0,72.04,308.6,desktop,US,45
user_00562,control,0,68.43,225.6,mobile,US,58
user_02843,treatment,0,79.37,263.1,mobile,UK,35
user_00230,control,0,96.11,239.6,desktop,UK,46
user_02409,treatment,0,67.16,224.2,desktop,UK,30
user_01722,control,0,101.56,259.5,mobile,US,45
user_02180,control,0,44.02,149.5,desktop,UK,28
user_01451,control,0,101.7,281.8,desktop,UK,19
user_01235,control,0,56.45,251.8,desktop,UK,41
user_01072,control,0,65.33,311.4,desktop,UK,68
user_02749,treatment,0,97.78,246.8,mobile,US,69
user_01038,control,1,75.86,240.0,mobile,US,30
user_00890,control,0,51.91,213.9,desktop,US,50
user_01054,control,0,117.42,262.7,mobile,UK,46
user_00708,control,0,123.18,257.3,mobile,US,34
user_00425,control,0,84.14,194.3,desktop,UK,28
user_00070,control,0,108.47,241.9,mobile,US,30
user_02149,treatment,1,120.62,248.8,mobile,US,22
user_02435,treatment,0,111.67,221.7,mobile,US,49
user_02739,treatment,0,81.85,171.7,desktop,US,67
user_02306,treatment,0,85.26,280.4,mobile,US,64
user_02863,treatment,0,135.59,268.4,mobile,US,40
user_02481,treatment,1,157.89,222.9,mobile,US,54
user_02093,control,0,149.02,191.4,desktop,US,18
user_00941,control,1,155.53,250.5,mobile,UK,39
user_00621,control,0,83.83,258.6,desktop,UK,56
user_02419,treatment,0,85.85,290.7,desktop,US,42
user_01197,control,0,56.8,222.9,desktop,US,44
user_02068,control,0,115.15,182.0,desktop,UK,21
user_01033,control,0,35.28,257.5,desktop,US,69
user_01506,control,0,103.86,177.5,mobile,UK,24
user_01577,control,0,112.88,257.9,mobile,UK,61
user_02131,control,0,103.15,253.4,desktop,UK,22
user_02045,control,0,85.14,209.5,desktop,US,52
user_01396,control,0,125.56,202.5,mobile,US,21
user_00280,control,0,133.36,247.2,desktop,UK,52
user_01466,control,0,96.77,309.9,desktop,UK,30
user_01504,control,0,98.45,196.3,desktop,UK,67
user_02182,treatment,0,81.04,257.2,mobile,UK,20
user_02738,treatment,0,124.54,253.7,desktop,UK,29
user_02623,treatment,0,71.59,295.9,desktop,UK,28
user_00554,control,0,106.26,261.8,mobile,UK,18
user_00835,control,0,78.93,191.1,desktop,UK,38
user_00963,control,0,107.57,237.3,mobile,UK,37
user_00597,control,1,94.42,300.4,mobile,UK,22
user_02351,treatment,0,109.61,294.5,mobile,US,21
user_00803,control,1,113.9,217.0,mobile,UK,40
user_02137,control,0,72.15,226.6,mobile,UK,61
user_02885,treatment,0,155.65,218.0,desktop,US,45
user_02619,treatment,0,114.49,248.3,mobile,UK,19
user_00441,control,0,98.88,255.3,mobile,UK,59
user_00509,control,0,93.23,191.2,mobile,US,69
user_00077,control,0,120.09,203.8,desktop,UK,31
user_02381,treatment,0,75.64,267.3,mobile,US,59
user_00650,control,0,118.05,334.7,mobile,US,26
user_00523,control,0,78.29,204.9,mobile,UK,49
user_01488,control,0,109.16,297.9,mobile,US,40
user_02108,treatment,0,81.01,263.8,mobile,US,19
user_01495,control,0,88.43,254.4,desktop,UK,40
user_00655,control,0,120.06,203.0,mobile,UK,43
user_02716,treatment,0,55.86,318.7,desktop,UK,32
user_01539,control,0,76.37,220.2,mobile,US,28
user_01424,control,0,145.0,282.3,mobile,UK,25
user_01652,control,0,60.86,210.9,mobile,UK,58
user_00631,control,0,145.51,253.5,desktop,UK,59
user_02441,treatment,0,147.78,230.8,mobile,UK,41
user_01508,control,0,110.49,242.2,mobile,UK,61
user_02841,treatment,1,127.8,303.7,desktop,US,49
user_00483,control,0,111.0,233.5,desktop,US,25
user_01928,control,1,119.52,202.9,mobile,UK,53
user_01114,control,0,129.14,254.1,desktop,US,28
user_02463,treatment,0,79.99,391.7,desktop,UK,26
user_01089,control,0,119.29,259.0,mobile,UK,59
user_00439,control,0,78.11,247.9,desktop,UK,28
user_01718,control,0,99.61,192.0,mobile,UK,25
user_02343,treatment,0,128.25,200.8,desktop,UK,49
user_00857,control,0,59.86,202.3,desktop,US,53
user_01984,control,0,90.83,266.2,mobile,US,63
user_00167,control,0,120.33,272.6,mobile,US,18
user_00060,control,0,133.08,184.5,desktop,US,19
user_00612,control,0,92.77,193.5,desktop,UK,59
user_00531,control,1,161.66,216.9,mobile,US,46
user_02687,treatment,0,126.3,274.3,desktop,US,38
user_00050,control,0,85.69,289.5,desktop,UK,41
user_01884,control,0,104.13,134.6,desktop,UK,64
user_01012,control,0,64.72,251.5,mobile,US,46
user_00859,control,0,136.55,208.4,mobile,US,61
user_01018,control,0,34.24,178.3,mobile,US,67
user_00049,control,0,110.09,241.6,desktop,UK,28
user_00720,control,0,64.69,292.9,desktop,UK,34
user_02290,treatment,0,96.33,230.2,mobile,US,67
user_02552,treatment,0,125.86,222.6,desktop,UK,35
user_02146,treatment,0,75.24,232.7,mobile,UK,38
user_01160,control,0,92.13,311.4,desktop,UK,39
user_00633,control,0,55.34,243.8,desktop,UK,65
user_01339,control,0,125.44,254.7,desktop,US,53
user_02128,control,0,63.73,248.1,mobile,UK,57
user_02502,treatment,1,115.49,321.0,desktop,US,18
user_01437,control,0,106.93,218.9,desktop,US,61
user_00026,control,0,112.42,219.3,desktop,UK,28
user_02865,treatment,0,76.02,272.2,desktop,UK,66
user_00220,control,0,123.39,197.9,desktop,US,51
user_02718,treatment,0,92.08,216.8,desktop,US,23
user_00277,control,0,57.25,294.7,desktop,US,26
user_02158,control,0,75.75,205.9,mobile,UK,21
user_01481,control,0,104.38,250.6,mobile,US,22
user_01236,control,0,67.59,234.1,mobile,UK,63
user_01594,control,0,81.8,179.4,mobile,US,60
user_01000,control,0,88.3,262.1,desktop,UK,63
user_02141,control,0,67.89,271.5,mobile,UK,41
user_00362,control,0,84.11,199.8,mobile,UK,56
user_01458,control,0,67.28,155.5,mobile,UK,58
user_01994,control,0,89.45,244.7,desktop,UK,48
user_01672,control,0,94.42,192.2,mobile,US,34
user_02234,treatment,0,132.57,277.7,mobile,UK,66
user_01651,control,0,118.01,266.7,desktop,UK,54
user_01836,control,0,99.32,267.7,desktop,UK,60
user_01115,control,0,69.77,219.3,desktop,UK,40
user_01847,control,0,105.75,328.0,mobile,US,27
user_01318,control,0,118.21,194.0,mobile,US,25
user_02529,treatment,0,134.97,239.6,mobile,UK,37
user_00298,control,0,80.26,241.8,desktop,US,44
user_01314,control,0,126.52,191.7,mobile,UK,41
user_00938,control,0,84.59,170.3,desktop,UK,67
user_00241,control,0,154.59,264.9,desktop,US,33
user_01433,control,0,96.1,241.6,desktop,US,36
user_00583,control,0,120.16,248.4,desktop,UK,58
user_02806,treatment,0,80.47,265.6,desktop,US,57
user_01955,control,0,114.73,271.0,mobile,US,32
user_01335,control,0,122.94,261.0,mobile,US,59
user_01730,control,0,109.53,204.1,desktop,UK,26
user_01673,control,0,139.36,209.4,mobile,UK,61
user_00351,control,0,110.13,276.1,mobile,UK,53
user_02645,treatment,0,104.2,264.6,desktop,US,25
user_01221,control,0,96.73,252.7,desktop,UK,49
user_00350,control,0,60.9,274.4,mobile,UK,20
user_01519,control,0,46.51,190.3,mobile,UK,64
user_02447,treatment,0,112.54,292.1,mobile,US,32
user_00644,control,0,95.46,245.6,mobile,UK,33
user_02735,treatment,0,167.44,288.0,mobile,UK,32
user_00945,control,0,109.34,267.0,mobile,US,32
user_01463,control,0,108.56,236.6,desktop,UK,22
user_00658,control,0,84.16,215.7,desktop,US,66
user_02602,treatment,0,137.43,240.8,desktop,US,27
user_02793,treatment,0,157.31,243.7,mobile,US,69
user_01237,control,1,165.28,139.9,desktop,UK,25
user_02367,treatment,0,81.19,319.5,mobile,UK,51
user_00648,control,0,129.34,245.4,mobile,UK,23
user_01126,control,0,104.87,261.3,mobile,UK,25
user_01111,control,1,105.45,226.6,mobile,US,65
user_02550,treatment,0,109.21,190.2,desktop,UK,57
user_01941,control,1,89.96,246.4,mobile,UK,68
user_00539,control,0,86.97,276.8,desktop,US,38
user_01049,control,0,100.26,221.7,mobile,US,28
user_02883,treatment,0,102.43,229.8,mobile,UK,44
user_02275,treatment,0,68.83,269.3,desktop,UK,26
user_02109,treatment,0,79.59,304.6,desktop,US,36
user_02238,treatment,0,109.99,268.4,mobile,UK,30
user_02163,control,0,91.92,252.7,mobile,US,63
user_00802,control,0,94.89,340.8,mobile,US,57
user_00787,control,0,128.33,193.2,mobile,UK,53
user_02594,treatment,0,113.95,258.1,desktop,UK,41
user_02041,control,0,69.05,247.3,desktop,US,69
user_00789,control,0,115.05,347.4,desktop,US,46
user_02184,control,0,108.52,321.6,desktop,US,39
user_02368,treatment,1,140.64,317.1,desktop,UK,67
user_02014,control,0,92.84,194.5,desktop,US,37
user_00715,control,0,65.71,274.6,mobile,US,34
user_00804,control,0,123.41,206.6,mobile,US,28
user_02009,control,0,123.99,295.7,mobile,US,44
user_02661,treatment,1,75.28,238.1,mobile,UK,32
user_00124,control,0,49.47,242.2,mobile,US,35
user_01809,control,1,128.87,287.9,desktop,UK,55
user_02186,treatment,0,70.78,183.1,desktop,UK,33
user_02148,control,0,97.5,161.5,desktop,UK,31
user_00619,control,0,120.06,255.7,mobile,US,19
user_00407,control,0,106.93,232.8,mobile,UK,41
user_01158,control,0,107.8,256.8,desktop,US,21
user_01069,control,0,125.3,226.0,mobile,US,38
user_01134,control,0,142.29,168.1,desktop,UK,54
user_02805,treatment,0,71.78,249.0,desktop,US,49
user_00498,control,0,70.02,232.9,mobile,UK,44
user_01062,control,0,93.79,191.1,desktop,UK,58
user_00326,control,0,122.77,318.0,desktop,UK,22
user_00343,control,0,82.66,282.8,mobile,US,69
user_02256,treatment,0,80.89,251.6,mobile,US,44
user_02166,treatment,0,81.53,303.5,mobile,US,18
user_00783,control,0,95.73,267.8,desktop,UK,41
user_02267,treatment,0,103.75,265.6,mobile,US,39
user_00300,control,0,93.71,260.5,desktop,US,47
user_01462,control,0,64.94,286.4,desktop,US,53
user_02273,treatment,0,116.01,228.3,desktop,US,27
user_00304,control,0,122.13,258.1,mobile,US,51
user_01238,control,0,40.66,222.6,desktop,US,30
user_02471,treatment,0,95.04,209.3,desktop,UK,43
user_01657,control,0,57.94,299.3,desktop,UK,36
user_00665,control,0,38.33,217.1,desktop,US,32
user_01691,control,0,95.16,259.2,desktop,US,48
user_00221,control,0,89.31,243.5,mobile,US,54
user_01627,control,0,81.48,246.4,desktop,US,38
user_01189,control,0,41.57,227.3,mobile,UK,32
user_01456,control,0,139.96,210.9,desktop,US,36
user_00450,control,0,102.81,243.9,desktop,UK,43
user_02003,control,0,98.8,274.8,mobile,UK,37
user_02516,treatment,0,182.54,292.1,mobile,UK,60
user_00085,control,0,93.04,257.9,desktop,US,67
user_00942,control,0,115.73,183.1,mobile,US,28
user_00962,control,0,109.9,204.3,mobile,US,66
user_00842,control,0,98.33,229.5,desktop,US,47
user_01327,control,1,102.93,194.2,desktop,UK,43
user_02278,treatment,0,107.08,224.0,mobile,US,32
user_02330,treatment,0,115.26,316.0,desktop,US,60
user_01374,control,0,119.68,205.3,mobile,UK,30
user_00291,control,0,111.81,203.0,desktop,UK,26
user_01868,control,0,30.42,280.3,mobile,UK,41
user_01555,control,0,97.08,267.9,desktop,US,56
user_00605,control,0,100.81,184.8,mobile,US,29
user_02033,control,0,66.16,236.8,mobile,US,42
user_00917,control,0,74.5,245.7,mobile,US,18
user_02532,treatment,0,110.15,310.6,desktop,UK,29
user_02237,treatment,0,117.18,224.7,mobile,UK,47
user_02099,control,0,106.81,140.1,desktop,UK,52
user_02337,treatment,0,130.34,250.5,desktop,UK,40
user_00822,control,0,155.89,226.8,desktop,US,54
user_02369,treatment,0,90.94,203.6,desktop,US,47
user_01001,control,1,143.74,204.7,mobile,US,34
user_01704,control,1,101.63,169.7,mobile,US,19
user_00019,control,0,98.45,266.7,desktop,UK,62
user_01778,control,0,91.06,277.6,desktop,US,30
user_01209,control,0,118.14,317.3,desktop,US,63
user_02460,treatment,0,95.82,143.0,desktop,UK,46
user_01937,control,0,153.13,234.9,mobile,UK,56
user_01719,control,1,90.17,235.9,mobile,US,28
user_01428,control,0,55.4,237.1,mobile,US,46
user_02141,treatment,1,135.6,277.8,desktop,US,54
user_02210,treatment,0,137.69,199.7,mobile,US,34
user_01358,control,0,136.74,259.1,mobile,UK,54
user_02058,control,0,64.13,193.3,mobile,UK,35
user_00361,control,0,121.95,201.5,desktop,UK,46
user_02170,treatment,0,96.46,316.7,mobile,UK,24
user_02085,control,0,139.14,252.7,desktop,UK,21
user_01565,control,0,112.42,218.2,mobile,US,33
user_00345,control,0,77.44,294.7,desktop,US,52
user_00987,control,1,64.5,264.2,desktop,US,56
user_01261,control,0,94.18,248.5,mobile,UK,57
user_01714,control,0,126.06,229.0,desktop,US,35
user_01721,control,0,135.54,200.8,mobile,UK,25
user_02546,treatment,0,126.68,276.7,desktop,UK,67
user_02786,treatment,0,90.87,285.5,desktop,US,21
user_01576,control,0,116.91,193.9,mobile,UK,39
user_00086,control,0,102.1,249.3,mobile,UK,44
